Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
13/03/2020,EQ,1687.90,1820.00,1506.05,1769.85,1820.00,1806.30,1736.57,2296.20,1506.05,8029725.00,13944191600.15,280631.00
16/03/2020,EQ,1755.00,1842.25,1675.85,1806.30,1684.50,1696.40,1760.08,2296.20,1506.05,7844420.00,13806790037.55,380004.00
17/03/2020,EQ,1730.00,1731.00,1623.15,1696.40,1632.00,1658.00,1687.98,2296.20,1506.05,5713269.00,9643907647.00,224133.00
18/03/2020,EQ,1676.80,1713.55,1627.75,1658.00,1670.00,1654.40,1667.41,2296.20,1506.05,7259111.00,12103889122.00,276794.00
19/03/2020,EQ,1559.70,1685.45,1546.75,1654.40,1636.00,1636.35,1622.31,2296.20,1506.05,5135162.00,8330841286.10,248319.00
20/03/2020,EQ,1630.00,1869.00,1627.00,1636.35,1792.95,1797.45,1787.53,2296.20,1506.05,8547645.00,15279137654.05,361688.00
23/03/2020,EQ,1620.00,1750.00,1617.75,1797.45,1631.00,1669.70,1687.63,2296.20,1506.05,7003558.00,11819398271.45,190709.00
24/03/2020,EQ,1653.05,1770.00,1632.85,1669.70,1699.95,1703.15,1716.94,2296.20,1506.05,6354209.00,10909810045.20,309791.00
25/03/2020,EQ,1700.00,1810.00,1680.00,1703.15,1732.00,1750.30,1735.21,2296.20,1506.05,2765527.00,4798769889.40,200205.00
26/03/2020,EQ,1831.60,1832.05,1722.55,1750.30,1785.00,1790.95,1783.59,2296.20,1506.05,4556071.00,8126171884.00,251428.00
27/03/2020,EQ,1820.00,1850.00,1750.40,1790.95,1850.00,1824.50,1796.80,2296.20,1506.05,4331310.00,7782510210.50,217336.00
30/03/2020,EQ,1766.00,1905.00,1763.55,1824.50,1781.70,1778.50,1813.46,2296.20,1506.05,8513608.00,15439075101.80,277606.00
31/03/2020,EQ,1837.40,1855.00,1780.00,1778.50,1819.00,1826.10,1824.45,2296.20,1506.05,3927593.00,7165706825.15,190774.00
01/04/2020,EQ,1825.90,1834.75,1702.00,1826.10,1714.00,1708.75,1763.66,2296.20,1506.05,4941898.00,8715811596.15,221364.00
03/04/2020,EQ,1740.00,1740.00,1650.00,1708.75,1659.00,1654.20,1688.30,2296.20,1506.05,5735529.00,9683316717.35,244588.00
07/04/2020,EQ,1710.00,1785.85,1705.00,1654.20,1765.85,1775.20,1747.20,2296.20,1506.05,5427965.00,9483750315.95,232534.00
08/04/2020,EQ,1760.00,1806.00,1701.00,1775.20,1708.00,1705.45,1736.76,2296.20,1506.05,6285616.00,10916585385.25,276600.00
09/04/2020,EQ,1750.45,1778.80,1731.20,1705.45,1761.00,1766.15,1759.13,2296.20,1506.05,5307649.00,9336868535.45,184889.00
13/04/2020,EQ,1761.00,1787.00,1746.00,1766.15,1761.60,1759.25,1761.05,2296.20,1506.05,2990478.00,5266381662.60,105582.00
15/04/2020,EQ,1785.00,1812.00,1727.80,1759.25,1735.00,1735.15,1774.09,2296.20,1506.05,4761401.00,8447176543.00,196087.00
16/04/2020,EQ,1709.95,1764.90,1675.05,1735.15,1720.50,1716.05,1720.54,2296.20,1506.05,6245583.00,10745755665.25,284814.00
17/04/2020,EQ,1800.00,1851.95,1753.00,1716.05,1810.00,1806.20,1815.31,2296.20,1506.05,9895825.00,17964025727.10,363192.00
20/04/2020,EQ,1830.00,1830.00,1802.50,1806.20,1818.60,1818.65,1815.63,2296.20,1506.05,3244293.00,5890435540.80,136285.00
21/04/2020,EQ,1765.00,1794.60,1727.70,1818.65,1737.75,1737.65,1749.84,2296.20,1506.05,5122606.00,8963743508.55,190349.00
22/04/2020,EQ,1737.65,1790.00,1719.15,1737.65,1773.00,1769.50,1754.72,2296.20,1506.05,3829839.00,6720279557.60,180947.00
23/04/2020,EQ,1780.00,1900.00,1760.85,1769.50,1867.10,1878.25,1844.03,2296.20,1506.05,5934424.00,10943235329.50,257398.00
24/04/2020,EQ,1840.70,1851.95,1807.80,1878.25,1821.00,1818.55,1825.54,2296.20,1506.05,2987150.00,5453169062.40,142967.00
27/04/2020,EQ,1832.30,1875.00,1825.00,1818.55,1834.00,1836.60,1853.60,2296.20,1506.05,3374747.00,6255422140.55,140822.00
28/04/2020,EQ,1865.00,1868.00,1832.60,1836.60,1865.00,1859.05,1851.06,2296.20,1506.05,2678512.00,4958095389.70,117278.00
29/04/2020,EQ,1874.00,1912.55,1850.05,1859.05,1903.00,1905.65,1882.90,2296.20,1506.05,4241579.00,7986490066.35,158389.00
30/04/2020,EQ,1980.00,2032.00,1942.20,1905.65,2019.55,2014.45,1989.49,2296.20,1506.05,5915950.00,11769706997.75,241064.00
04/05/2020,EQ,1966.00,1966.00,1913.65,2014.45,1930.50,1930.45,1939.30,2296.20,1506.05,3729409.00,7232442404.05,165528.00
05/05/2020,EQ,1955.10,1977.00,1927.00,1930.45,1932.75,1932.75,1952.86,2296.20,1506.05,2905541.00,5674116774.20,147469.00
06/05/2020,EQ,1939.80,1953.70,1893.60,1932.75,1908.50,1903.60,1920.77,2296.20,1506.05,3517432.00,6756179815.55,172517.00
07/05/2020,EQ,1910.00,1934.45,1883.35,1903.60,1895.95,1891.65,1909.43,2296.20,1506.05,3166784.00,6046765457.30,154795.00
08/05/2020,EQ,1939.10,1939.50,1886.25,1891.65,1897.00,1893.40,1902.14,2296.20,1506.05,2686536.00,5110170290.65,122431.00
11/05/2020,EQ,1909.00,1951.40,1909.00,1893.40,1936.00,1935.30,1939.47,2296.20,1506.05,2449846.00,4751415048.95,120116.00
12/05/2020,EQ,1933.40,1956.50,1910.25,1935.30,1948.00,1949.50,1941.23,2296.20,1506.05,3256630.00,6321867053.10,177881.00
13/05/2020,EQ,1994.00,1994.00,1925.65,1949.50,1944.50,1949.65,1946.67,2296.20,1506.05,2656665.00,5171649640.05,127103.00
14/05/2020,EQ,1910.00,1923.10,1891.10,1949.65,1902.00,1902.35,1905.48,2296.20,1506.05,2263204.00,4312480668.25,111897.00
15/05/2020,EQ,1916.00,1917.40,1865.20,1902.35,1903.00,1892.90,1884.25,2296.20,1506.05,3173682.00,5980003285.00,157447.00
18/05/2020,EQ,1907.00,1952.95,1872.10,1892.90,1940.05,1945.60,1921.10,2296.20,1506.05,3727896.00,7161666967.25,158352.00
19/05/2020,EQ,1903.00,1966.45,1903.00,1945.60,1948.10,1948.65,1945.90,2296.20,1506.05,3198699.00,6224360593.35,148060.00
20/05/2020,EQ,1950.00,1962.90,1931.70,1948.65,1953.55,1953.60,1946.92,2296.20,1506.05,2778505.00,5409514559.25,130438.00
21/05/2020,EQ,1946.00,1998.00,1941.15,1953.60,1990.10,1991.20,1977.64,2296.20,1506.05,3400925.00,6725802265.75,125723.00
22/05/2020,EQ,1977.10,2032.00,1961.25,1991.20,2015.15,2020.35,2005.12,2296.20,1506.05,3663422.00,7345594790.65,129277.00
26/05/2020,EQ,2015.00,2024.00,1925.00,2020.35,1948.95,1943.00,1969.21,2296.20,1506.05,4575512.00,9010142134.85,170636.00
27/05/2020,EQ,1959.00,2010.00,1941.25,1943.00,2008.00,2005.30,1975.64,2296.20,1506.05,3482185.00,6879539543.00,131846.00
28/05/2020,EQ,1988.50,2014.00,1971.30,2005.30,2006.25,2004.30,1988.53,2296.20,1506.05,3475788.00,6911722437.65,149827.00
29/05/2020,EQ,1982.00,2002.65,1962.40,2004.30,1980.90,1972.35,1977.79,2296.20,1506.05,7237765.00,14314766618.10,180576.00
01/06/2020,EQ,1990.00,2060.00,1981.10,1972.35,2038.00,2045.25,2033.41,2296.20,1506.05,3747850.00,7620914144.30,146513.00
02/06/2020,EQ,2060.20,2081.00,2040.05,2045.25,2049.95,2047.15,2057.96,2296.20,1506.05,2443886.00,5029413812.55,116685.00
03/06/2020,EQ,2051.85,2063.75,2020.00,2047.15,2048.00,2046.15,2038.22,2296.20,1506.05,3699799.00,7540990258.25,154423.00
04/06/2020,EQ,2046.75,2100.00,2046.75,2046.15,2094.95,2091.55,2075.82,2296.20,1506.05,4048593.00,8404139687.85,147400.00
05/06/2020,EQ,2091.60,2098.00,2040.30,2091.55,2053.00,2048.25,2054.59,2296.20,1506.05,3573299.00,7341657005.90,143792.00
08/06/2020,EQ,2078.25,2095.00,2062.10,2048.25,2070.00,2071.75,2078.75,2296.20,1506.05,2957841.00,6148612154.35,108037.00
09/06/2020,EQ,2063.10,2095.50,2060.25,2071.75,2075.00,2072.05,2079.22,2296.20,1506.05,2910152.00,6050853764.50,150567.00
10/06/2020,EQ,2077.05,2132.00,2073.50,2072.05,2109.00,2108.75,2108.53,2296.20,1506.05,5168494.00,10897927412.75,187675.00
11/06/2020,EQ,2100.00,2105.00,2061.80,2108.75,2069.00,2067.65,2077.30,2296.20,1506.05,2269569.00,4714585319.90,100095.00
12/06/2020,EQ,2011.20,2049.20,2011.00,2067.65,2037.60,2039.50,2026.47,2296.20,1506.05,2842757.00,5760775770.15,130558.00
15/06/2020,EQ,2039.10,2059.00,2000.95,2039.50,2036.20,2029.90,2027.78,2296.20,1506.05,2399028.00,4864706967.65,97163.00
16/06/2020,EQ,2065.00,2073.95,2031.00,2029.90,2041.80,2045.80,2051.87,2296.20,1506.05,2146528.00,4404387581.95,89213.00
17/06/2020,EQ,2046.00,2058.85,2026.55,2045.80,2048.00,2047.80,2042.73,2296.20,1506.05,2703546.00,5522609994.85,92658.00
18/06/2020,EQ,2045.00,2059.20,2025.20,2047.80,2036.20,2038.10,2039.63,2296.20,1506.05,1944471.00,3966007263.55,77874.00
19/06/2020,EQ,2042.00,2090.00,2032.00,2038.10,2043.65,2044.60,2050.29,2296.20,1506.05,5681784.00,11649300600.55,152183.00
22/06/2020,EQ,2050.00,2052.25,2019.15,2044.60,2032.00,2027.95,2033.74,2296.20,1506.05,3196138.00,6500116008.40,109018.00
23/06/2020,EQ,2027.00,2044.00,2010.00,2027.95,2039.00,2035.30,2027.43,2296.20,1506.05,4206122.00,8527623665.40,136481.00
24/06/2020,EQ,2034.00,2064.25,2031.60,2035.30,2042.00,2042.20,2052.03,2296.20,1506.05,2560951.00,5255143082.70,125500.00
25/06/2020,EQ,2035.00,2060.00,2009.25,2042.20,2015.40,2016.10,2033.26,2296.20,1506.05,3044089.00,6189426011.20,127554.00
26/06/2020,EQ,2025.00,2132.00,2019.95,2016.10,2115.20,2118.85,2095.55,2296.20,1506.05,6300912.00,13203873993.95,237429.00
29/06/2020,EQ,2108.00,2127.60,2091.30,2118.85,2103.45,2101.65,2104.79,2296.20,1506.05,3076344.00,6475066353.75,109993.00
30/06/2020,EQ,2100.00,2111.90,2075.05,2101.65,2085.05,2082.15,2091.70,2296.20,1506.05,3071877.00,6425458895.35,121691.00
01/07/2020,EQ,2079.70,2113.95,2079.50,2082.15,2095.00,2092.05,2100.06,2296.20,1506.05,2503466.00,5257440478.80,103067.00
02/07/2020,EQ,2102.00,2165.00,2098.00,2092.05,2159.00,2157.15,2143.79,2296.20,1506.05,3758709.00,8057866454.25,140145.00
03/07/2020,EQ,2163.65,2205.00,2160.25,2157.15,2195.00,2199.65,2188.80,2296.20,1506.05,4185215.00,9160581121.55,130448.00
06/07/2020,EQ,2205.00,2269.90,2205.00,2199.65,2261.00,2263.20,2247.63,2296.20,1506.05,5190366.00,11666032835.75,161168.00
07/07/2020,EQ,2275.00,2302.70,2232.15,2263.20,2269.90,2269.90,2263.92,2302.70,1506.05,5630081.00,12746071795.85,206374.00
08/07/2020,EQ,2270.00,2274.40,2207.60,2269.90,2219.00,2218.90,2240.93,2302.70,1506.05,2793674.00,6260425745.30,130484.00
09/07/2020,EQ,2229.00,2244.50,2191.05,2218.90,2212.50,2204.35,2209.06,2302.70,1506.05,3443998.00,7608014933.10,133367.00
10/07/2020,EQ,2205.25,2249.85,2176.00,2204.35,2221.10,2222.35,2210.93,2302.70,1506.05,9610327.00,21247734506.45,292369.00
13/07/2020,EQ,2220.00,2244.95,2210.00,2222.35,2222.25,2220.00,2225.83,2302.70,1506.05,2963525.00,6596301812.80,100495.00
14/07/2020,EQ,2210.00,2239.00,2165.00,2220.00,2175.00,2171.95,2199.60,2302.70,1506.05,2976749.00,6547668459.85,117480.00
15/07/2020,EQ,2185.00,2260.00,2181.10,2171.95,2231.10,2233.90,2228.76,2302.70,1506.05,5569322.00,12412685911.00,201144.00
16/07/2020,EQ,2244.00,2333.00,2220.10,2233.90,2233.00,2234.75,2275.23,2333.00,1506.05,8582120.00,19526280238.75,279321.00
17/07/2020,EQ,2237.00,2243.90,2190.05,2234.75,2207.90,2200.75,2204.05,2333.00,1506.05,4509143.00,9938360278.70,183317.00
20/07/2020,EQ,2201.00,2226.90,2190.80,2200.75,2214.00,2207.90,2205.50,2333.00,1506.05,2952719.00,6512221316.75,99805.00
21/07/2020,EQ,2230.00,2238.65,2201.15,2207.90,2224.55,2225.05,2220.42,2333.00,1506.05,2665386.00,5918277153.05,128640.00
22/07/2020,EQ,2231.00,2231.00,2184.20,2225.05,2190.00,2190.95,2199.54,2333.00,1506.05,2861698.00,6294421979.40,108851.00
23/07/2020,EQ,2190.95,2190.95,2163.00,2190.95,2174.20,2171.20,2175.33,2333.00,1506.05,2265791.00,4928835981.45,100469.00
24/07/2020,EQ,2154.50,2163.00,2125.10,2171.20,2158.80,2157.40,2143.70,2333.00,1506.05,3665123.00,7856912134.45,154927.00
27/07/2020,EQ,2165.00,2215.00,2163.50,2157.40,2205.00,2206.80,2196.82,2333.00,1506.05,4248837.00,9333922682.60,185606.00
28/07/2020,EQ,2215.00,2320.00,2215.00,2206.80,2310.20,2309.75,2273.26,2333.00,1506.05,8092458.00,18396258568.50,261902.00
29/07/2020,EQ,2292.00,2342.00,2246.05,2309.75,2279.00,2276.05,2291.87,2342.00,1506.05,6090440.00,13958512382.70,231420.00
30/07/2020,EQ,2285.90,2358.00,2272.25,2276.05,2281.00,2279.50,2315.35,2358.00,1506.05,7098913.00,16436494607.90,252271.00
31/07/2020,EQ,2303.15,2334.80,2257.45,2279.50,2290.45,2281.40,2295.95,2358.00,1506.05,4723290.00,10844452626.95,183229.00
03/08/2020,EQ,2290.45,2303.85,2230.70,2281.40,2249.00,2254.15,2255.66,2358.00,1506.05,4012445.00,9050704298.70,124563.00
04/08/2020,EQ,2259.95,2269.65,2225.05,2254.15,2249.95,2249.70,2248.00,2358.00,1506.05,2927953.00,6582042650.30,113209.00
05/08/2020,EQ,2260.00,2300.00,2253.00,2249.70,2259.00,2259.50,2270.76,2358.00,1506.05,3800641.00,8630352070.20,140871.00
06/08/2020,EQ,2275.00,2319.50,2265.35,2259.50,2309.85,2308.10,2300.33,2358.00,1506.05,4748348.00,10922785842.90,179033.00
07/08/2020,EQ,2308.00,2328.00,2287.00,2308.10,2295.00,2295.35,2303.80,2358.00,1506.05,3165495.00,7292669632.45,98547.00
10/08/2020,EQ,2318.00,2325.00,2276.05,2295.35,2283.00,2282.80,2301.82,2358.00,1506.05,2929385.00,6742908492.05,83569.00
11/08/2020,EQ,2283.00,2312.00,2275.60,2282.80,2282.50,2279.90,2290.19,2358.00,1506.05,2774509.00,6354160531.35,91227.00
12/08/2020,EQ,2288.35,2296.40,2246.55,2279.90,2262.00,2257.35,2265.65,2358.00,1506.05,3415766.00,7738926541.25,101021.00
13/08/2020,EQ,2273.00,2300.00,2250.50,2257.35,2260.00,2254.45,2270.22,2358.00,1506.05,2695682.00,6119799488.95,105012.00
14/08/2020,EQ,2277.00,2281.30,2233.10,2254.45,2243.85,2242.15,2256.40,2358.00,1506.05,2270405.00,5122949862.65,95783.00
17/08/2020,EQ,2263.00,2270.00,2238.25,2242.15,2260.50,2253.40,2253.53,2358.00,1506.05,2625670.00,5917015488.85,78270.00
18/08/2020,EQ,2262.80,2289.00,2248.30,2253.40,2269.80,2269.75,2269.85,2358.00,1506.05,3493411.00,7929511706.25,123985.00
19/08/2020,EQ,2276.35,2284.60,2252.50,2269.75,2260.00,2256.60,2264.81,2358.00,1506.05,2843007.00,6438870077.15,87911.00
20/08/2020,EQ,2257.00,2276.55,2240.05,2256.60,2249.00,2252.85,2255.13,2358.00,1506.05,2895265.00,6529205375.85,97538.00
21/08/2020,EQ,2260.00,2271.00,2241.05,2252.85,2249.75,2248.60,2252.12,2358.00,1506.05,1975304.00,4448615242.40,76072.00
24/08/2020,EQ,2250.60,2259.95,2230.00,2248.60,2250.25,2248.10,2245.05,2358.00,1506.05,2167987.00,4867239990.35,70491.00
25/08/2020,EQ,2245.00,2250.00,2233.55,2248.10,2242.00,2242.65,2242.51,2358.00,1506.05,1663454.00,3730304574.90,65398.00
26/08/2020,EQ,2242.00,2259.90,2216.45,2242.65,2257.00,2253.50,2237.68,2358.00,1506.05,2618159.00,5858592736.10,100248.00
27/08/2020,EQ,2266.00,2287.35,2241.75,2253.50,2250.00,2248.40,2265.38,2358.00,1506.05,3579397.00,8108687764.85,113510.00
28/08/2020,EQ,2268.40,2279.95,2235.10,2248.40,2238.25,2238.55,2248.99,2358.00,1506.05,2941156.00,6614621419.35,100143.00
31/08/2020,EQ,2240.00,2276.20,2228.00,2238.55,2245.95,2257.25,2252.44,2358.00,1506.05,6018160.00,13555530496.30,182980.00
01/09/2020,EQ,2269.00,2278.00,2241.30,2257.25,2250.00,2246.35,2258.27,2358.00,1506.05,3610908.00,8154397946.30,122003.00
02/09/2020,EQ,2247.00,2268.75,2241.65,2246.35,2263.75,2265.15,2257.34,2358.00,1506.05,2084152.00,4704640877.00,89121.00
03/09/2020,EQ,2268.00,2324.00,2268.00,2265.15,2299.00,2299.50,2301.29,2358.00,1506.05,4654146.00,10710523657.90,170993.00
04/09/2020,EQ,2275.00,2324.25,2262.95,2299.50,2297.65,2288.80,2295.35,2358.00,1506.05,5232180.00,12009690379.65,177219.00
07/09/2020,EQ,2289.00,2343.50,2283.35,2288.80,2330.00,2327.05,2319.63,2358.00,1506.05,4620416.00,10717678247.75,157714.00
08/09/2020,EQ,2335.95,2390.45,2327.05,2327.05,2343.95,2348.20,2365.85,2390.45,1506.05,7454161.00,17635425079.45,233593.00
09/09/2020,EQ,2325.00,2359.00,2320.00,2348.20,2322.00,2327.65,2336.59,2390.45,1506.05,3866542.00,9034529930.40,114778.00
10/09/2020,EQ,2335.00,2348.50,2324.30,2327.65,2329.10,2331.15,2334.85,2390.45,1506.05,2308813.00,5390730799.20,96578.00
11/09/2020,EQ,2330.95,2383.00,2330.15,2331.15,2370.30,2374.10,2367.47,2390.45,1506.05,4145429.00,9814176117.65,161900.00
14/09/2020,EQ,2384.10,2505.75,2381.85,2374.10,2485.00,2491.40,2447.42,2505.75,1506.05,7512284.00,18385694525.30,259748.00
15/09/2020,EQ,2491.40,2538.00,2464.60,2491.40,2489.00,2491.40,2502.80,2538.00,1506.05,7318773.00,18317394072.10,229851.00
16/09/2020,EQ,2488.95,2507.60,2477.30,2491.40,2502.00,2503.00,2492.52,2538.00,1506.05,3074013.00,7662047812.45,126981.00
17/09/2020,EQ,2480.00,2495.75,2450.60,2503.00,2466.05,2460.95,2473.58,2538.00,1506.05,4828231.00,11943032180.10,162667.00
18/09/2020,EQ,2485.00,2500.40,2436.40,2460.95,2457.50,2449.90,2466.95,2538.00,1506.05,4183256.00,10319878330.85,132358.00
21/09/2020,EQ,2465.00,2504.90,2452.15,2449.90,2467.00,2465.30,2484.95,2538.00,1506.05,4598809.00,11427829681.50,182859.00
22/09/2020,EQ,2485.00,2555.00,2458.00,2465.30,2527.00,2522.95,2513.02,2555.00,1506.05,7499927.00,18847485589.00,227930.00
23/09/2020,EQ,2510.00,2519.85,2409.00,2522.95,2461.05,2467.45,2466.68,2555.00,1506.05,7503152.00,18507863131.70,255912.00
24/09/2020,EQ,2450.00,2450.00,2302.60,2467.45,2332.90,2332.25,2355.03,2555.00,1506.05,8425118.00,19841432992.05,304819.00
25/09/2020,EQ,2368.00,2440.00,2352.10,2332.25,2417.75,2422.30,2412.24,2555.00,1506.05,8228297.00,19848602662.00,267956.00
28/09/2020,EQ,2440.00,2444.00,2366.00,2422.30,2429.00,2426.30,2403.73,2555.00,1506.05,4347177.00,10449459680.45,173323.00
29/09/2020,EQ,2434.85,2511.05,2426.30,2426.30,2486.75,2488.40,2489.18,2555.00,1506.05,6995815.00,17413846658.10,235653.00
30/09/2020,EQ,2489.00,2505.00,2460.00,2488.40,2483.00,2492.30,2485.20,2555.00,1506.05,3917186.00,9734991232.35,133456.00
01/10/2020,EQ,2510.00,2540.00,2492.30,2492.30,2540.00,2523.45,2508.29,2555.00,1506.05,2610338.00,6547481501.45,103469.00
05/10/2020,EQ,2620.00,2728.10,2603.05,2523.45,2713.95,2705.80,2670.27,2728.10,1506.05,17412119.00,46495113781.25,495784.00
06/10/2020,EQ,2736.00,2736.00,2650.10,2705.80,2718.00,2714.30,2688.29,2736.00,1506.05,9846376.00,26469933698.35,308149.00
07/10/2020,EQ,2742.00,2770.00,2703.00,2714.30,2752.80,2735.95,2728.88,2770.00,1506.05,9656167.00,26350562848.35,306556.00
08/10/2020,EQ,2800.00,2885.00,2800.00,2735.95,2818.45,2825.70,2855.52,2885.00,1506.05,19839826.00,56653099950.90,542541.00
09/10/2020,EQ,2810.00,2829.85,2780.00,2825.70,2811.00,2812.95,2804.80,2885.00,1506.05,7739375.00,21707426130.55,239979.00
12/10/2020,EQ,2815.50,2854.00,2800.75,2812.95,2826.15,2830.00,2832.22,2885.00,1506.05,4623211.00,13093942156.10,164934.00
13/10/2020,EQ,2845.00,2854.90,2812.20,2830.00,2830.50,2826.55,2834.44,2885.00,1506.05,4209905.00,11932743666.45,156554.00
14/10/2020,EQ,2842.00,2842.00,2787.55,2826.55,2810.00,2809.60,2808.82,2885.00,1506.05,4395979.00,12347502777.85,143887.00
15/10/2020,EQ,2811.00,2827.75,2727.00,2809.60,2734.00,2740.60,2757.66,2885.00,1506.05,6629395.00,18281595593.85,190209.00
16/10/2020,EQ,2750.10,2771.65,2731.30,2740.60,2757.00,2763.30,2756.34,2885.00,1506.05,5273773.00,14536328866.35,111405.00
19/10/2020,EQ,2774.00,2774.00,2706.60,2763.30,2714.80,2711.55,2723.63,2885.00,1506.05,3331194.00,9072949037.95,151449.00
20/10/2020,EQ,2725.00,2759.90,2717.95,2711.55,2739.00,2739.00,2743.85,2885.00,1506.05,3406298.00,9346383058.65,137012.00
21/10/2020,EQ,2739.00,2749.00,2663.05,2739.00,2678.00,2675.40,2700.88,2885.00,1506.05,4570175.00,12343484213.25,207866.00
22/10/2020,EQ,2661.00,2686.65,2638.10,2675.40,2672.90,2671.15,2664.97,2885.00,1506.05,5262311.00,14023911495.40,167510.00
23/10/2020,EQ,2687.80,2702.00,2670.10,2671.15,2687.00,2686.80,2687.39,2885.00,1506.05,3499372.00,9404177977.30,124614.00
26/10/2020,EQ,2689.95,2709.95,2670.50,2686.80,2690.10,2688.20,2694.09,2885.00,1506.05,2672766.00,7200673675.90,101255.00
27/10/2020,EQ,2699.75,2718.15,2624.10,2688.20,2634.80,2630.15,2654.79,2885.00,1506.05,3537594.00,9391582219.20,172659.00
28/10/2020,EQ,2650.00,2655.95,2606.00,2630.15,2619.50,2622.20,2625.65,2885.00,1506.05,3569515.00,9372292382.95,143177.00
29/10/2020,EQ,2608.00,2655.00,2600.25,2622.20,2632.10,2632.65,2634.88,2885.00,1506.05,3105970.00,8183860034.10,121416.00
30/10/2020,EQ,2636.10,2674.35,2621.60,2632.65,2663.55,2664.85,2654.92,2885.00,1506.05,3427003.00,9098415228.85,120277.00
02/11/2020,EQ,2660.00,2664.85,2600.05,2664.85,2608.00,2604.60,2618.15,2885.00,1506.05,2571196.00,6731784552.10,117447.00
03/11/2020,EQ,2604.00,2665.00,2601.05,2604.60,2629.00,2633.60,2635.01,2885.00,1506.05,2879269.00,7586913378.45,117355.00
04/11/2020,EQ,2610.00,2721.85,2610.00,2633.60,2656.00,2653.15,2683.56,2885.00,1506.05,4893928.00,13133144835.10,210543.00
05/11/2020,EQ,2685.00,2710.00,2667.00,2653.15,2688.00,2685.70,2688.19,2885.00,1506.05,2816502.00,7571301989.25,119199.00
06/11/2020,EQ,2699.00,2713.25,2681.30,2685.70,2711.00,2707.45,2699.35,2885.00,1506.05,3884421.00,10485427441.60,132771.00
09/11/2020,EQ,2731.10,2744.00,2695.10,2707.45,2726.00,2726.60,2720.53,2885.00,1506.05,3646592.00,9920661493.20,162134.00
10/11/2020,EQ,2697.20,2713.15,2638.35,2726.60,2653.95,2649.60,2663.45,2885.00,1506.05,4760020.00,12678056831.10,240272.00
11/11/2020,EQ,2667.95,2692.80,2643.40,2649.60,2687.50,2687.80,2669.85,2885.00,1506.05,3242441.00,8656831441.85,168899.00
12/11/2020,EQ,2686.00,2713.00,2661.75,2687.80,2674.75,2671.05,2679.78,2885.00,1506.05,2437505.00,6531986739.75,100997.00
13/11/2020,EQ,2655.75,2664.90,2636.00,2671.05,2661.20,2656.85,2650.87,2885.00,1506.05,2548093.00,6754656102.70,111018.00
14/11/2020,EQ,2677.95,2689.00,2660.05,2656.85,2673.25,2670.35,2669.67,2885.00,1506.05,298819.00,797748788.00,20530.00
17/11/2020,EQ,2695.00,2695.00,2650.05,2670.35,2661.25,2666.05,2670.80,2885.00,1506.05,2827273.00,7551068267.15,134996.00
18/11/2020,EQ,2661.00,2664.20,2607.05,2666.05,2626.00,2626.65,2625.58,2885.00,1506.05,2893762.00,7597789756.35,136273.00
19/11/2020,EQ,2637.00,2676.15,2630.85,2626.65,2640.25,2636.90,2648.32,2885.00,1506.05,4167501.00,11036855515.70,178640.00
20/11/2020,EQ,2655.00,2676.00,2627.55,2636.90,2657.80,2660.25,2657.32,2885.00,1506.05,2711471.00,7205237904.70,118196.00
23/11/2020,EQ,2690.00,2730.00,2665.00,2660.25,2727.25,2724.25,2706.23,2885.00,1506.05,3706418.00,10030430979.80,150378.00
24/11/2020,EQ,2734.40,2743.00,2705.00,2724.25,2726.00,2722.05,2724.87,2885.00,1506.05,3120516.00,8502992372.30,148092.00
25/11/2020,EQ,2729.00,2732.95,2688.20,2722.05,2700.00,2701.30,2707.81,2885.00,1506.05,3302249.00,8941871533.30,163422.00
26/11/2020,EQ,2686.00,2730.95,2680.00,2701.30,2730.00,2720.60,2703.16,2885.00,1506.05,2341099.00,6328369462.20,103635.00
27/11/2020,EQ,2705.00,2717.70,2669.05,2720.60,2678.00,2679.65,2684.61,2885.00,1506.05,6086808.00,16340691429.60,168842.00
01/12/2020,EQ,2679.00,2735.90,2624.45,2679.65,2729.00,2726.80,2695.43,2885.00,1506.05,3605017.00,9717083002.65,153842.00
02/12/2020,EQ,2719.00,2754.70,2702.45,2726.80,2745.50,2749.55,2727.49,2885.00,1506.05,2509032.00,6843351199.50,106756.00
03/12/2020,EQ,2773.90,2773.90,2700.80,2749.55,2710.00,2709.45,2728.72,2885.00,1506.05,2852548.00,7783810980.40,121400.00
04/12/2020,EQ,2710.80,2738.85,2699.00,2709.45,2723.00,2727.55,2722.95,2885.00,1506.05,2686527.00,7315291484.55,121585.00
07/12/2020,EQ,2715.00,2744.00,2706.15,2727.55,2741.00,2737.70,2721.02,2885.00,1506.05,1996400.00,5432246145.90,111040.00
08/12/2020,EQ,2740.00,2805.55,2732.45,2737.70,2795.00,2797.30,2771.25,2885.00,1506.05,4277818.00,11854914854.55,273215.00
09/12/2020,EQ,2815.00,2840.00,2793.15,2797.30,2812.05,2810.80,2817.31,2885.00,1506.05,3659996.00,10311351385.55,147222.00
10/12/2020,EQ,2818.00,2827.30,2780.25,2810.80,2784.80,2784.30,2794.17,2885.00,1506.05,2127801.00,5945438936.55,106653.00
11/12/2020,EQ,2792.70,2807.70,2764.55,2784.30,2782.00,2783.60,2789.22,2885.00,1506.05,1795408.00,5007781485.00,90719.00
